launch_date,brand,model,height_mm,brand_color
2015-05-01,BenQ,F52,147,"rgba( 94 ,  40 ,  124 , 0.2)"
2014-10-01,BenQ,B502,144,"rgba( 94 ,  40 ,  124 , 0.2)"
2014-09-01,BenQ,T3,131.9,"rgba( 94 ,  40 ,  124 , 0.2)"
2014-09-01,BenQ,F5,143,"rgba( 94 ,  40 ,  124 , 0.2)"
2013-11-01,BenQ,F3,131.6,"rgba( 94 ,  40 ,  124 , 0.2)"
2013-11-01,BenQ,A3,133.9,"rgba( 94 ,  40 ,  124 , 0.2)"
2008-07-01,BenQ,E55,94,"rgba( 94 ,  40 ,  124 , 0.2)"
2008-04-01,BenQ,C36,108,"rgba( 94 ,  40 ,  124 , 0.2)"
2008-03-01,BenQ,E53,93,"rgba( 94 ,  40 ,  124 , 0.2)"
2008-03-01,BenQ,T60,109,"rgba( 94 ,  40 ,  124 , 0.2)"
2007-10-01,BenQ,M7,105,"rgba( 94 ,  40 ,  124 , 0.2)"
2007-08-01,BenQ,E72,108,"rgba( 94 ,  40 ,  124 , 0.2)"
2007-09-01,BenQ,C30,108,"rgba( 94 ,  40 ,  124 , 0.2)"
2007-08-01,BenQ,T51,86.4,"rgba( 94 ,  40 ,  124 , 0.2)"
2007-08-01,BenQ,T33,92,"rgba( 94 ,  40 ,  124 , 0.2)"
2006-02-01,BenQ,EL71,90,"rgba( 94 ,  40 ,  124 , 0.2)"
2006-01-01,BenQ,M580,88,"rgba( 94 ,  40 ,  124 , 0.2)"
2005-01-01,BenQ,Z2,66,"rgba( 94 ,  40 ,  124 , 0.2)"
2005-01-01,BenQ,M315,102,"rgba( 94 ,  40 ,  124 , 0.2)"
2005-01-01,BenQ,M220,102,"rgba( 94 ,  40 ,  124 , 0.2)"
2005-01-01,BenQ,S80,90,"rgba( 94 ,  40 ,  124 , 0.2)"
2005-01-01,BenQ,A520,82.5,"rgba( 94 ,  40 ,  124 , 0.2)"
2005-04-01,BenQ,M350,83,"rgba( 94 ,  40 ,  124 , 0.2)"
2004-10-01,BenQ,A500,83.5,"rgba( 94 ,  40 ,  124 , 0.2)"
2014-05-01,LG,G3,146.3,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-10-01,LG,450,98,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-05-01,LG,L35,109.4,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-05-01,LG,Volt,131.6,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-07-01,LG,G Pad 10.1 LTE,260.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-05-01,LG,G Pad 10.1,260.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-05-01,LG,G Pad 8.0,210.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-05-01,LG,G Pad 7.0,189.3,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-04-01,LG,L80,138.2,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-04-01,LG,L80 Dual,138.2,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-04-01,LG,Lucid 3 VS876,131.6,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-04-01,LG,L65 Dual D285,127.2,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-03-01,LG,G Pad 8.3 LTE,216.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-02-01,LG,F70 D315,127.2,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-02-01,LG,G2 mini LTE (Tegra),129.6,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-02-01,LG,G2 mini LTE,129.6,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-02-01,LG,G2 mini,129.6,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-02-01,LG,L90 Dual D410,131.6,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-02-01,LG,L90 D405,131.6,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-02-01,LG,L70 D320N,127.2,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-02-01,LG,L70 Dual D325,127.2,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-01-01,LG,L45 Dual X132,109,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-02-01,LG,L40 D160,109.4,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-02-01,LG,L40 Dual D170,109.4,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-02-01,LG,G Pro 2,157.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-10-01,LG,Optimus L4 II Tri E470,112.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-02-01,LG,Optimus L1 II Tri E475,102.6,"rgba( 138 ,  141 ,  142 , 0.2)"
2014-01-01,LG,Optimus F3Q,121.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-12-01,LG,GX F310L,150.6,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-10-01,LG,Nexus 5,137.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-10-01,LG,G Flex,160.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-10-01,LG,Fireweb,113.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-10-01,LG,G Pro Lite,150.2,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-10-01,LG,G Pro Lite Dual,150.2,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-10-01,LG,Optimus L2 II E435,102,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-09-01,LG,G Pad 8.3,216.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-08-01,LG,G2,138.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-08-01,LG,Optimus L9 II,128.4,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-08-01,LG,Enact VS890,111,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-05-01,LG,Optimus GJ E975W,136.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-06-01,LG,Optimus L4 II Dual E445,112.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-06-01,LG,Optimus L4 II E440,112.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-06-01,LG,Optimus Zone VS410,102.6,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-06-01,LG,Optimus F3,116.1,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-04-01,LG,Lucid2 VS870,122.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-02-01,LG,Optimus F7,131.7,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-08-01,LG,Optimus F6,128,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-02-01,LG,Optimus F5,126,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-02-01,LG,Optimus G Pro E985,150.2,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-02-01,LG,Optimus L7 II Dual P715,122.2,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-02-01,LG,Optimus L7 II P710,121.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-02-01,LG,Optimus L5 II Dual E455,118.4,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-02-01,LG,Optimus L5 II E460,117.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-02-01,LG,Optimus L3 II Dual E435,102.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-02-01,LG,Optimus L3 II E430,102.6,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-02-01,LG,Optimus L1 II E410,102.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-10-01,LG,Nexus 4 E960,133.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-01-01,LG,A390,114.4,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-01-01,LG,A395,114.4,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-01-01,LG,C299,110,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-09-01,LG,Tri Chip C333,108.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-10-01,LG,Spectrum II 4G VS930,134.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-10-01,LG,Mach LS860,117.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-10-01,LG,Optimus L9 P769,127.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2013-02-01,LG,Optimus Vu II,132.2,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-09-01,LG,Optimus Vu II F200,132.2,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-09-01,LG,Optimus G E970,130.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-10-01,LG,Optimus G LS970,131.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-08-01,LG,Optimus G E975,131.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-09-01,LG,Intuition VS950,139.7,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-09-01,LG,Splendor US730,125,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-09-01,LG,Escape P870,126,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-08-01,LG,Optimus L5 Dual E615,118.3,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-08-01,LG,Optimus L9 P760,131.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-08-01,LG,Motion 4G MS770,111,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-08-01,LG,Optimus Vu P895,139.6,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-01-01,LG,Optimus L3 E405,102.6,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-01-01,LG,C199,109.4,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-03-01,LG,T385,103,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-05-01,LG,T375 Cookie Smart,103,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-05-01,LG,Optimus Elite LS696,117,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-05-01,LG,T370 Cookie Smart,103,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-05-01,LG,Optimus LTE2,134.7,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-04-01,LG,Optimus True HD LTE P936,132.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-04-01,LG,Xpression C395,108,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-03-01,LG,Lucid 4G VS840,119.1,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-03-01,LG,Optimus M+ MS695,113.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-02-01,LG,Optimus 4X HD P880,132.4,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-02-01,LG,Optimus 3D Max P720,126.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-02-01,LG,Optimus 3D Cube SU870,126.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-02-01,LG,Optimus L7 P700,125.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-02-01,LG,Optimus L5 E610,118.3,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-02-01,LG,Optimus Vu F100S,139.6,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-02-01,LG,Optimus LTE Tag,126.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-01-01,LG,Optimus L3 E400,102.6,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-01-01,LG,Optimus Pad LTE,245,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-03-01,LG,Rumor Reflex  LN272,107,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-01-01,LG,Connect 4G MS840,117,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-01-01,LG,Viper 4G LTE LS840,117,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-01-01,LG,Spectrum VS920,135.4,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-10-01,LG,X350,111,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-12-01,LG,Prada 3.0,127.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-11-01,LG,Nitro HD,133.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-11-01,LG,Optimus 4G LTE P935,133.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-10-01,LG,Optimus 2 AS680,111.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-11-01,LG,Extravert VN271,105,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-10-01,LG,DoublePlay,121.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-09-01,LG,Enlighten VS700,114,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-10-01,LG,S367,117,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-10-01,LG,Jil Sander Mobile,123,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-10-01,LG,Optimus Slider,115,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-10-01,LG,Optimus LTE SU640,132.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-10-01,LG,Optimus LTE LU6200,132.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-09-01,LG,Optimus EX SU880,118,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-09-01,LG,Optimus Q2 LU6500,123,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-09-01,LG,Optimus Hub E510,113.4,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-08-01,LG,Optimus Sol E730,122.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-07-01,LG,Optimus Net Dual,114,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-07-01,LG,Optimus Net,113.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-09-01,LG,Esteem MS910,128,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-09-01,LG,Marquee LS855,122,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-07-01,LG,Optimus Black (White version),122,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-07-01,LG,Optimus Pro C660,119.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-08-01,LG,S365,117,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-07-01,LG,A350,116,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-01-01,LG,A258,97.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-07-01,LG,A250,99.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-01-01,LG,A270,107.2,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-07-01,LG,A230,108.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2012-02-01,LG,A290,113.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-08-01,LG,A190,106.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-04-01,LG,A200,99.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-08-01,LG,T515 Cookie Duo,105,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-08-01,LG,T510,105,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-01-01,LG,T505,105,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-06-01,LG,EGO T500,106,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-06-01,LG,EGO Wi-Fi,106,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-04-01,LG,C375 Cookie Tweet,113,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-01-01,LG,C365,113.6,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-01-01,LG,C360,113,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-05-01,LG,A100,104,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-04-01,LG,Optimus Big LU6800,132,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-07-01,LG,Cosmos 2,112,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-05-01,LG,US760 Genesis,120,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-04-01,LG,Phoenix P505,114,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-04-01,LG,Thrive P506,114,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-03-01,LG,Thrill 4G P925,128.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-03-01,LG,T315,123,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-01-01,LG,Optimus 3D P920,128.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-02-01,LG,Optimus Pad V900,243.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-02-01,LG,A180,106.3,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-01-01,LG,A165,110,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-01-01,LG,A160,110,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-01-01,LG,A140,109.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-02-01,LG,Optimus Chat C550,109,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-01-01,LG,Optimus Me P350,108,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-01-01,LG,Optimus Black P970,122,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-12-01,LG,Optimus 2X SU660,123.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-12-01,LG,Optimus 2X,123.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-12-01,LG,Optimus Mach LU3000,112.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-01-01,LG,Revolution,128,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-01-01,LG,X335,109,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-12-01,LG,C310,116,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-12-01,LG,Cookie WiFi T310i,102.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-01-01,LG,GU200,91,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-12-01,LG,A120,108,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-12-01,LG,A155,110,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-11-01,LG,S310,114,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-01-01,LG,P525,109.4,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-11-01,LG,P520,109.4,"rgba( 138 ,  141 ,  142 , 0.2)"
2011-01-01,LG,Axis,115.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-11-01,LG,Apex,116,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-11-01,LG,Cosmos Touch VN270,103,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-11-01,LG,Vortex VS660,113.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-11-01,LG,C320 InTouch Lady,91,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-10-01,LG,GT550 Encore,106,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-10-01,LG,GS390 Prime,108,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-10-01,LG,Quantum,119.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-10-01,LG,C900 Optimus 7Q ,119.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-10-01,LG,E900 Optimus 7,125,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-09-01,LG,Town C300,116,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-07-01,LG,Optimus Chic E720,112.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-10-01,LG,Octane,107,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-11-01,LG,Optimus M,116,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-10-01,LG,Optimus S,114,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-10-01,LG,Optimus T,113.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-07-01,LG,Optimus One P500,113.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-09-01,LG,GW910,115,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-08-01,LG,A130,92.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-08-01,LG,GW370 Rumour Plus,103,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-08-01,LG,GD550 Pure,105.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-08-01,LG,KS365,101.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-08-01,LG,GM650s,111.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-04-01,LG,Scarlet II TV,106.7,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-12-01,LG,Flick T320,102.4,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-08-01,LG,Cookie 3G T320,103,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-08-01,LG,Wink 3G T320,103,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-08-01,LG,Cookie Style T310,102.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-08-01,LG,Wink Style T310,102.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-08-01,LG,Cookie Lite T300,95.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-07-01,LG,C105,114.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-06-01,LG,GX300,116,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-05-01,LG,GU292,99.6,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-06-01,LG,GM360 Viewty Snap,108,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-05-01,LG,Fathom VS750,115,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-05-01,LG,Vu Plus,109.4,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-04-01,LG,GT400 Viewty Smile,107,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-04-01,LG,SU420 Cafe,113.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-04-01,LG,Optimus Z,117.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-04-01,LG,SU920,109.3,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-04-01,LG,KM570 Cookie Gig,105.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-04-01,LG,Optimus Q LU2300,118.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-04-01,LG,GX500,108.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-02-01,LG,GT950 Arena,107.7,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-04-01,LG,KH3900 Joypop,108.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-04-01,LG,GB280,105,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-03-01,LG,GS155,103.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-03-01,LG,GS107,103.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-03-01,LG,GS106,103.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-03-01,LG,KP108,101,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-03-01,LG,GD350,95.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-03-01,LG,KH5200 Andro-1,109,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-01-01,LG,GT540 Optimus,109,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-03-01,LG,GS290 Cookie Fresh,108,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-04-01,LG,GT405,107,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-01-01,LG,GW990,146.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-02-01,LG,GS500 Cookie Plus,107,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-02-01,LG,GX200,109,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-02-01,LG,KF305,98.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-11-01,LG,GW880,121.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-02-01,LG,GD880 Mini,102,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-02-01,LG,Wink Plus GT350i,107.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-01-01,LG,Etna C330,101,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-02-01,LG,Town GT350,107.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-01-01,LG,KU2100,109.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-01-01,LG,GD580 Lollipop,108.3,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-12-01,LG,GS200,106,"rgba( 138 ,  141 ,  142 , 0.2)"
2010-01-01,LG,GS190,108,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-12-01,LG,GW820 eXpo,114,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-11-01,LG,GD710 Shine II,106.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-10-01,LG,GU230 Dimsun,108,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-11-01,LG,GB160,103,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-10-01,LG,GU285,96,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-01-01,LG,8575 Samba,109.2,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-11-01,LG,KM555E,105.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-10-01,LG,GD310 ,102.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-09-01,LG,GD510 Pop,97.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-09-01,LG,BL20 New Chocolate,106.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-02-01,LG,CF360,101,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-09-01,LG,GW620,109,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-09-01,LG,GM750,109.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-08-01,LG,BL40 New Chocolate,128,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-08-01,LG,GW300,115.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-08-01,LG,GB270,108,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-10-01,LG,GB190,104,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-08-01,LG,GB109,102,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-08-01,LG,GB170,103,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-06-01,LG,GW550,116,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-01-01,LG,KB775 Scarlet,108,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-07-01,LG,GT500 Puccini,107,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-06-01,LG,GT505,107,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-06-01,LG,GW520,106.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-04-01,LG,GD900 Crystal,105,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-04-01,LG,GC900 Viewty Smart,108.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-05-01,LG,GB230 Julia,101.2,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-04-01,LG,GD330,102.7,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-02-01,LG,KS660,105,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-03-01,LG,GB125,87,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-03-01,LG,Xenon GR500,105.5,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-03-01,LG,GB210,103.7,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-03-01,LG,GM200 Brio,106,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-03-01,LG,KC560,106,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-02-01,LG,KM900 Arena,105.9,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-02-01,LG,GM730 Eigen,109.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-02-01,LG,KC910i Renoir,107.8,"rgba( 138 ,  141 ,  142 , 0.2)"
2009-02-01,LG,GB250,97.6,"rgba( 138 ,  141 ,  142 , 0.2)"
