date,Y,trimestre,y,XB,C,L,A,z,T_lin,S_lin,I_lin,z_SA,T_final,I_final,y_SA_final,Y_SA_final,epsilon,evento
2015-01-01,43393.481866992,2015-T1,10.678064521412741,0.041741822015285035,-0.003197562408957774,0.044939384424242806,0,10.6363226993974,10.644971653361557,-0.0101926834007697,0.00154372943663716,10.646515382798194,10.6899110377858,0.00154372943663716,10.6914547672224,43978.43887464592,0.00510238813649246,
2015-04-01,44352.871316227,2015-T2,10.699932727834307,0.044939384424242806,0,0.044939384424242806,0,10.6549933434101,10.648872332550058,0.0059058424673453,2.15168392674769e-4,10.649087500942732,10.6938117169743,2.15168392674769e-4,10.694026885367,44091.702216150625,-0.0121922158834091,
2015-07-01,42479.107877871,2015-T3,10.65676765470356,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.6111856581707,10.651670830352657,-0.0395199459725911,-9.65226209375558e-4,10.650705604143281,10.6966102147769,-9.65226209375558e-4,10.6956449885675,44163.10489349319,-0.00278316659699621,
2015-10-01,46404.389696124,2015-T4,10.74514933925944,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.6995673427265,10.656744183970257,0.0435845390021848,-7.61380246013132e-4,10.655982803724244,10.7016835683945,-7.61380246013132e-4,10.7009221881485,44396.77844081137,-0.00304155768573882,
2016-01-01,44688.640755373,2016-T1,10.707474626503508,0.052604235325009754,0.00766485090076695,0.044939384424242806,0,10.6548703911785,10.661800694813557,-0.00936558870694573,0.00243528507188273,10.66423597988544,10.7067400792378,0.00243528507188273,10.7091753643097,44764.709084018556,0.00343903254895815,
2016-04-01,44913.609199325,2016-T2,10.712496128012441,0.044939384424242806,0,0.044939384424242806,0,10.6675567435882,10.664921331502157,0.00476560413345993,-0.00213019204745635,10.6627911394547,10.7098607159264,-0.00213019204745635,10.7077305238789,44700.0779245605,-0.0131613767657742,
2016-07-01,43324.523463302,2016-T3,10.676474115407379,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.6308921188745,10.667226825930356,-0.0390130388894737,0.00267833183353261,10.669905157763889,10.7121662103546,0.00267833183353261,10.7148445421882,45019.208903241684,0.0055047181702226,
2016-10-01,46799.46706537,2016-T4,10.753627094348806,0.0433328541524875,-0.00160653027175531,0.044939384424242806,0,10.7102942401963,10.667935443694057,0.0438450774091084,-0.00148628090686032,10.666449162787197,10.7128748281183,-0.00148628090686032,10.7113885472114,44863.891286455764,-0.0107700104132631,
2017-01-01,44533.179668086,2017-T1,10.703989800843688,0.04399096439574247,-9.484200285003401e-4,0.044939384424242806,0,10.659998836448,10.668835406948258,-0.00908965544202179,2.53084941736148e-4,10.669088491889994,10.7137747913725,2.53084941736148e-4,10.7140278763142,44982.458260196494,-0.00357402696730995,
2017-04-01,45233.978490302,2017-T2,10.719603819919062,0.044939384424242806,0,0.044939384424242806,0,10.6746644354949,10.675434907353257,0.00397899171051707,-0.00474946356893646,10.67068544378432,10.7203742917775,-0.00474946356893646,10.7156248282086,45054.35047105246,-0.00576834599162005,
2017-07-01,44142.75886047,2017-T3,10.695184180360245,0.0433328541524875,-0.00160653027175531,0.044939384424242806,0,10.6518513262077,10.687397933496758,-0.0394112686962757,0.00386466140719577,10.691262594903954,10.732337317921,0.00386466140719577,10.7362019793282,45991.04484921548,0.0170919297599907,
2017-10-01,48256.45831648,2017-T4,10.784284948928626,0.0433328541524875,-0.00160653027175531,0.044939384424242806,0,10.7409520947761,10.699467023236558,0.0444237906250281,-0.00293871908544574,10.696528304151112,10.7444064076608,-0.00293871908544574,10.7414676885753,46233.859052804124,0.00335875934762073,
2018-01-01,46576.034488594,2018-T1,10.748841406465077,0.04399096439574247,-9.484200285003401e-4,0.044939384424242806,0,10.7048504420694,10.711535986677157,-0.00875310397933084,0.00206755937158043,10.713603546048738,10.7564753711014,0.00206755937158043,10.7585429304729,47030.09196884487,0.012089859824137,
2018-04-01,47651.639755258,2018-T2,10.77167232098255,0.044939384424242806,0,0.044939384424242806,0,10.7267329365583,10.718544176565457,0.0041130552283135,0.0040757047644906,10.722619881329948,10.7634835609897,0.0040757047644906,10.7675592657542,47456.048443894484,0.00382129362308028,
2018-07-01,45198.935866031,2018-T3,10.718828822756262,0.0433328541524875,-0.00160653027175531,0.044939384424242806,0,10.6754959686038,10.720779129066857,-0.0400296666687764,-0.00525349379427098,10.715525635272586,10.7657185134911,-0.00525349379427098,10.7604650196968,47120.57493212465,-0.0183625017608004,
2018-10-01,50008.257300084,2018-T4,10.819943416776864,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.774361420244,10.725693988541257,0.0450151125088541,0.00365231919382936,10.729346307735087,10.7706333729655,0.00365231919382936,10.7742856921593,47776.33404237838,0.0117418545809869,
2019-01-01,47159.635526753,2019-T1,10.761293626181091,0.041741822015285035,-0.003197562408957774,0.044939384424242806,0,10.7195518041658,10.731136629376158,-0.00904824763581803,-0.00253657757450476,10.728600051801653,10.7760760138004,-0.00253657757450476,10.7735394362259,47740.69396958503,-0.0115911312553936,
